model,prefix_cache,prompt_kind,batch_size,prompt_words,repeated_prefix_tokens,max_tokens,timestamp,status,sample_count,latency_sec_mean,latency_sec_median,latency_sec_p95,latency_sec_std,latency_sec_min,latency_sec_max,ttft_sec_mean,ttft_sec_median,ttft_sec_p95,ttft_sec_std,ttft_sec_min,ttft_sec_max,tpot_sec_mean,tpot_sec_median,tpot_sec_p95,tpot_sec_std,tpot_sec_min,tpot_sec_max,tokens_per_sec_mean,tokens_per_sec_median,tokens_per_sec_p95,tokens_per_sec_std,tokens_per_sec_min,tokens_per_sec_max,requests_per_sec_mean,requests_per_sec_median,requests_per_sec_p95,requests_per_sec_std,requests_per_sec_min,requests_per_sec_max,decode_loop_sec_mean,decode_loop_sec_median,decode_loop_sec_p95,decode_loop_sec_std,decode_loop_sec_min,decode_loop_sec_max,decode_tokens_per_sec_mean,decode_tokens_per_sec_median,decode_tokens_per_sec_p95,decode_tokens_per_sec_std,decode_tokens_per_sec_min,decode_tokens_per_sec_max,prefill_probe_latency_sec_mean,prefill_probe_latency_sec_median,prefill_probe_latency_sec_p95,prefill_probe_latency_sec_std,prefill_probe_latency_sec_min,prefill_probe_latency_sec_max,prefill_probe_ttft_sec_mean,prefill_probe_ttft_sec_median,prefill_probe_ttft_sec_p95,prefill_probe_ttft_sec_std,prefill_probe_ttft_sec_min,prefill_probe_ttft_sec_max,gpu_memory_peak_used_bytes_mean,gpu_memory_peak_used_bytes_median,gpu_memory_peak_used_bytes_p95,gpu_memory_peak_used_bytes_std,gpu_memory_peak_used_bytes_min,gpu_memory_peak_used_bytes_max,gpu_memory_peak_delta_bytes_mean,gpu_memory_peak_delta_bytes_median,gpu_memory_peak_delta_bytes_p95,gpu_memory_peak_delta_bytes_std,gpu_memory_peak_delta_bytes_min,gpu_memory_peak_delta_bytes_max,model_memory_delta_load_bytes_mean,model_memory_delta_load_bytes_median,model_memory_delta_load_bytes_p95,model_memory_delta_load_bytes_std,model_memory_delta_load_bytes_min,model_memory_delta_load_bytes_max
soumil1/simamba-midpoint-10m-slimpajama-500m,on,normal,1,128,,32,1778101231,ok,5,0.700993767415639,0.7029521740041673,0.7051970009924844,0.005722181944282098,0.6912360970163718,0.7051970009924844,0.04776759147644043,0.04814863204956055,0.04947519302368164,0.0012951106840861388,0.04614973068237305,0.04947519302368164,0.02103169958723048,0.021057348193285325,0.021210631226084284,0.0001962450519680577,0.020702531225153156,0.021210631226084284,45.65193346537789,45.52230035468998,46.29387865900482,0.3759159978543885,45.377390934680164,46.29387865900482,1.426622920793059,1.422571886084062,1.4466837080939006,0.01174737493294964,1.4180434667087551,1.4466837080939006,0.6519826872041449,0.6527777939918451,0.6575295680086128,0.006083596611009818,0.6417784679797478,0.6575295680086128,47.55061633403153,47.4893605225598,48.30327215181399,0.4476509621837393,47.146168793422135,48.30327215181399,0.027525884995702653,0.027736040006857365,0.02822195499902591,0.0006725337073787923,0.0266407229937613,0.02822195499902591,0.02601337432861328,0.02626490592956543,0.026557207107543945,0.0006120769599511337,0.02517223358154297,0.026557207107543945,4618977280.0,4618977280.0,4618977280.0,0.0,4618977280.0,4618977280.0,0.0,0.0,0.0,0.0,0.0,0.0,4617928704.0,4617928704.0,4617928704.0,0.0,4617928704.0,4617928704.0
soumil1/simamba-midpoint-10m-slimpajama-500m,on,repeated_prefix,1,,512,32,1778101231,ok,5,0.6890480877947993,0.6898239550064318,0.7014739399892278,0.012062796411986591,0.6745802880031988,0.7014739399892278,0.04640936851501465,0.046803951263427734,0.04718756675720215,0.0007675846257189773,0.04532885551452637,0.04718756675720215,0.02071998539989093,0.020741464934431977,0.021096173677623512,0.0003692599992928737,0.020289223644912483,0.021096173677623512,46.452290643547876,46.388647085620036,47.43690346292517,0.8147335868785186,45.61823066512123,47.43690346292517,1.4516340826108711,1.4496452214256261,1.4824032332164117,0.025460424589953706,1.4255697082850385,1.4824032332164117,0.6423195473966189,0.6429854129673913,0.6539813840063289,0.011447059978079096,0.628965932992287,0.6539813840063289,48.27486633238806,48.21260229984743,49.28724812251501,0.8616410945667426,47.401960909180865,49.28724812251501,0.02641394219826907,0.026522412954363972,0.02769849100150168,0.0011768132678854682,0.02503088302910328,0.02769849100150168,0.02574605941772461,0.025850296020507812,0.027093172073364258,0.0011396212481372366,0.024478435516357422,0.027093172073364258,4621074432.0,4621074432.0,4621074432.0,0.0,4621074432.0,4621074432.0,0.0,0.0,0.0,0.0,0.0,0.0,4617928704.0,4617928704.0,4617928704.0,0.0,4617928704.0,4617928704.0
